#                 x      shearStress_xx      shearStress_xy      shearStress_xz      shearStress_yy      shearStress_yz      shearStress_zz                 U_x                 U_y                 U_z
  5.70870870871e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  5.80680680681e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   5.9049049049e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
    6.003003003e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   6.1011011011e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   6.1991991992e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   6.2972972973e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   6.3953953954e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  6.49349349349e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  6.59159159159e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  6.68968968969e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  6.78778778779e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  6.88588588589e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  6.98398398398e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.08208208208e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.18018018018e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.27827827828e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.37637637638e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.47447447447e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.57257257257e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.67067067067e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.76876876877e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.86686686687e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  7.96496496496e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.06306306306e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.16116116116e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.25925925926e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.35735735736e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.45545545546e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.55355355355e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.65165165165e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.74974974975e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.84784784785e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  8.94594594595e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.04404404404e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.14214214214e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.24024024024e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.33833833834e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.43643643644e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.53453453453e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.63263263263e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.73073073073e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.82882882883e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  9.92692692693e-06   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   1.0025025025e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.01231231231e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.02212212212e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.03193193193e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.04174174174e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.05155155155e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.06136136136e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.07117117117e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.08098098098e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.09079079079e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
   1.1006006006e-05   0.000144420160899     -0.196840416564   1.74191420486e-06  -0.000311802416094   -0.00144405328148   4.23179766985e-05  -5.35952281295e-08      -0.22102145071  -3.75814162555e-10
  1.11041041041e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.12022022022e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.13003003003e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.13983983984e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.14964964965e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.15945945946e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.16926926927e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.17907907908e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.18888888889e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
   1.1986986987e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.20850850851e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.21831831832e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.22812812813e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.23793793794e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.24774774775e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.25755755756e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.26736736737e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.27717717718e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.28698698699e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
   1.2967967968e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.30660660661e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.31641641642e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.32622622623e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.33603603604e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.34584584585e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.35565565566e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.36546546547e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.37527527528e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.38508508509e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.39489489489e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
   1.4047047047e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.41451451451e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.42432432432e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.43413413413e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.44394394394e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.45375375375e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.46356356356e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.47337337337e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.48318318318e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
  1.49299299299e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
   1.5028028028e-05   0.000109725961061     -0.303616078058   1.43540350968e-06  -0.000226087491589   -0.00257815713045   3.03654001947e-05  -8.29206144495e-08     -0.220906215665  -7.06139448694e-10
